MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,OverallQual_square,MasVnrArea_square,TotalBsmtSF_square,1stFlrSF_square,GrLivArea_square,FullBath_square,TotRmsAbvGrd_square,Fireplaces_square,GarageCars_square,GarageArea_square,BsmtFinSF1_square,OverallQual_cube,MasVnrArea_cube,TotalBsmtSF_cube,1stFlrSF_cube,GrLivArea_cube,FullBath_cube,TotRmsAbvGrd_cube,Fireplaces_cube,GarageCars_cube,GarageArea_cube,BsmtFinSF1_cube,OverallQual_sqrt,MasVnrArea_sqrt,TotalBsmtSF_sqrt,1stFlrSF_sqrt,GrLivArea_sqrt,FullBath_sqrt,TotRmsAbvGrd_sqrt,Fireplaces_sqrt,GarageCars_sqrt,GarageArea_sqrt,BsmtFinSF1_sqrt
20,RL,47.0,16321,Pave,NA,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Gd,BLQ,1277.0,Unf,0.0,207.0,1484.0,GasA,TA,Y,SBrkr,1600,0,0,1600,1.0,0.0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,1.0,319.0,TA,TA,Y,288,258,0,0,0,0,NA,NA,NA,0,12,2006,WD,Normal,25,0.0,2202256.0,2560000,2560000,1,36,4,1.0,101761.0,1630729.0,125,0.0,3268147904.0,4096000000,4096000000,1,216,8,1.0,32461759.0,2082440933.0,2.23606797749979,0.0,38.52272056851645,40.0,40.0,1.0,2.449489742783178,1.4142135623730951,1.0,17.86057109949175,35.73513677041127
30,RM,60.0,6324,Pave,NA,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,Fa,4,Typ,0,NA,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,16,0.0,270400.0,270400,270400,1,16,0,1.0,57600.0,0.0,64,0.0,140608000.0,140608000,140608000,1,64,0,1.0,13824000.0,0.0,2.0,0.0,22.80350850198276,22.80350850198276,22.80350850198276,1.0,2.0,0.0,1.0,15.491933384829668,0.0
70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,649.0,649.0,GasA,TA,N,SBrkr,649,668,0,1317,0.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1920.0,Unf,1.0,250.0,TA,Fa,N,0,54,172,0,0,0,NA,MnPrv,NA,0,7,2008,WD,Normal,16,0.0,421201.0,421201,1734489,1,36,0,1.0,62500.0,0.0,64,0.0,273359449.0,273359449,2284322013,1,216,0,1.0,15625000.0,0.0,2.0,0.0,25.475478405713993,25.475478405713993,36.29049462324811,1.0,2.449489742783178,0.0,1.0,15.811388300841896,0.0
20,RL,60.0,8544,Pave,NA,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Gd,Y,SBrkr,1228,0,0,1228,0.0,0.0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,1966.0,Unf,1.0,271.0,TA,TA,Y,0,65,0,0,0,0,NA,MnPrv,NA,0,6,2008,WD,Normal,25,0.0,1507984.0,1507984,1507984,1,36,0,1.0,73441.0,0.0,125,0.0,1851804352.0,1851804352,1851804352,1,216,0,1.0,19902511.0,0.0,2.23606797749979,0.0,35.04283093587046,35.04283093587046,35.04283093587046,1.0,2.449489742783178,0.0,1.0,16.46207763315433,0.0
20,RL,85.0,11049,Pave,NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1234,0,0,1234,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0,30,0,0,0,0,NA,NA,NA,0,1,2008,WD,Normal,64,0.0,1522756.0,1522756,1522756,4,49,0,4.0,234256.0,0.0,512,0.0,1879080904.0,1879080904,1879080904,8,343,0,8.0,113379904.0,0.0,2.8284271247461903,0.0,35.12833614050059,35.12833614050059,35.12833614050059,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,22.0,0.0
20,RL,70.0,10552,Pave,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,1398.0,GasA,Gd,Y,SBrkr,1700,0,0,1700,0.0,1.0,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0,38,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,25,0.0,1954404.0,2890000,2890000,1,36,1,4.0,199809.0,1036324.0,125,0.0,2732256792.0,4913000000,4913000000,1,216,1,8.0,89314623.0,1054977832.0,2.23606797749979,0.0,37.389838191679836,41.23105625617661,41.23105625617661,1.0,2.449489742783178,1.0,1.4142135623730951,21.142374511865974,31.906112267087632
120,RL,60.0,7313,Pave,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,81,60516.0,2436721.0,2436721,2436721,4,36,1,4.0,309136.0,1329409.0,729,14886936.0,3803721481.0,3803721481,3803721481,8,216,1,8.0,171879616.0,1532808577.0,3.0,15.684387141358123,39.50949253027682,39.50949253027682,39.50949253027682,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,23.57965224510319,33.95585369269929
60,RL,108.0,13418,Pave,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,NA,NA,NA,0,9,2006,WD,Normal,64,17424.0,1247689.0,1281424,6012304,9,81,1,9.0,477481.0,0.0,512,2299968.0,1393668613.0,1450571968,14742169408,27,729,1,27.0,329939371.0,0.0,2.8284271247461903,11.489125293076057,33.421549934136806,33.645207682521445,49.51767361255979,1.7320508075688772,3.0,1.0,1.7320508075688772,26.28687885618983,0.0
20,RL,112.0,10859,Pave,NA,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1995.0,Unf,2.0,672.0,TA,TA,Y,392,64,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,25,0.0,1203409.0,1203409,1203409,1,36,0,4.0,451584.0,0.0,125,0.0,1320139673.0,1320139673,1320139673,1,216,0,8.0,303464448.0,0.0,2.23606797749979,0.0,33.12099032335839,33.12099032335839,33.12099032335839,1.0,2.449489742783178,0.0,1.4142135623730951,25.92296279363144,0.0
20,RL,74.0,8532,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,25,422500.0,1682209.0,1682209,1682209,1,25,1,4.0,248004.0,1471369.0,125,274625000.0,2181825073.0,2181825073,2181825073,1,125,1,8.0,123505992.0,1784770597.0,2.23606797749979,25.495097567963924,36.013886210738214,36.013886210738214,36.013886210738214,1.0,2.23606797749979,1.0,1.4142135623730951,22.315913604421397,34.828149534535996
20,RL,68.0,7922,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731.0,Unf,0.0,326.0,1057.0,GasA,TA,Y,SBrkr,1057,0,0,1057,1.0,0.0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1953.0,Unf,1.0,246.0,TA,TA,Y,0,52,0,0,0,0,NA,NA,NA,0,1,2010,WD,Abnorml,25,0.0,1117249.0,1117249,1117249,1,25,0,1.0,60516.0,534361.0,125,0.0,1180932193.0,1180932193,1180932193,1,125,0,1.0,14886936.0,390617891.0,2.23606797749979,0.0,32.51153641401772,32.51153641401772,32.51153641401772,1.0,2.23606797749979,0.0,1.0,15.684387141358123,27.03701166919155
90,RL,65.0,6040,Pave,NA,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,TA,N,FuseP,1152,0,0,1152,0.0,0.0,2,0,2,2,Fa,6,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD,AdjLand,16,0.0,0.0,1327104,1327104,4,36,0,0.0,0.0,0.0,64,0.0,0.0,1528823808,1528823808,8,216,0,0.0,0.0,0.0,2.0,0.0,0.0,33.94112549695428,33.94112549695428,1.4142135623730951,2.449489742783178,0.0,0.0,0.0,0.0
20,RL,84.0,8658,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0,138,0,0,0,0,NA,GdWo,NA,0,12,2006,WD,Abnorml,36,10201.0,1183744.0,1752976,1752976,4,36,1,4.0,193600.0,413449.0,216,1030301.0,1287913472.0,2320940224,2320940224,8,216,1,8.0,85184000.0,265847707.0,2.449489742783178,10.04987562112089,32.984845004941285,36.38681079732051,36.38681079732051,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,20.97617696340303,25.357444666211933
20,RL,115.0,16905,Pave,NA,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,25,0.0,1822500.0,1763584,1763584,1,25,4,1.0,94864.0,935089.0,125,0.0,2460375000.0,2342039552,2342039552,1,125,8,1.0,29218112.0,904231063.0,2.23606797749979,0.0,36.742346141747674,36.4417343165772,36.4417343165772,1.0,2.23606797749979,1.4142135623730951,1.0,17.549928774784245,31.096623610932426
85,RL,60.0,9180,Pave,NA,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747.0,LwQ,93.0,0.0,840.0,GasA,Gd,Y,SBrkr,884,0,0,884,1.0,0.0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,1983.0,RFn,2.0,504.0,TA,Gd,Y,240,0,0,0,0,0,NA,MnPrv,NA,0,12,2007,WD,Normal,25,0.0,705600.0,781456,781456,1,25,0,4.0,254016.0,558009.0,125,0.0,592704000.0,690807104,690807104,1,125,0,8.0,128024064.0,416832723.0,2.23606797749979,0.0,28.982753492378876,29.732137494637012,29.732137494637012,1.0,2.23606797749979,0.0,1.4142135623730951,22.44994432064365,27.331300737432898
20,RL,60.0,9200,Pave,NA,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280.0,BLQ,491.0,167.0,938.0,GasA,TA,Y,SBrkr,938,0,0,938,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1977.0,Unf,1.0,308.0,TA,TA,Y,145,0,0,0,0,0,NA,MnPrv,NA,0,7,2008,WD,Normal,25,0.0,879844.0,879844,879844,1,25,0,1.0,94864.0,78400.0,125,0.0,825293672.0,825293672,825293672,1,125,0,1.0,29218112.0,21952000.0,2.23606797749979,0.0,30.62678566222711,30.62678566222711,30.62678566222711,1.0,2.23606797749979,0.0,1.0,17.549928774784245,16.73320053068151
20,RL,70.0,7945,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,GasA,Ex,Y,FuseA,1150,0,0,1150,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1959.0,RFn,1.0,300.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,25,0.0,1322500.0,1322500,1322500,1,36,0,1.0,90000.0,32041.0,125,0.0,1520875000.0,1520875000,1520875000,1,216,0,1.0,27000000.0,5735339.0,2.23606797749979,0.0,33.91164991562634,33.91164991562634,33.91164991562634,1.0,2.449489742783178,0.0,1.0,17.320508075688775,13.379088160259652
120,RL,61.0,7658,Pave,NA,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,0,1752,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,196,82,0,0,0,0,NA,NA,NA,0,2,2010,WD,Normal,81,169744.0,3069504.0,3069504,3069504,4,36,1,4.0,331776.0,207936.0,729,69934528.0,5377771008.0,5377771008,5377771008,8,216,1,8.0,191102976.0,94818816.0,3.0,20.29778313018444,41.8568990729127,41.8568990729127,41.8568990729127,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,24.0,21.354156504062622
50,RL,48.0,12822,Pave,NA,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351.0,Unf,0.0,83.0,1434.0,GasA,Ex,Y,SBrkr,1518,631,0,2149,1.0,0.0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,168,43,0,0,198,0,NA,NA,NA,0,8,2009,WD,Abnorml,49,0.0,2056356.0,2304324,4618201,1,36,1,4.0,448900.0,1825201.0,343,0.0,2948814504.0,3497963832,9924513949,1,216,1,8.0,300763000.0,2465846551.0,2.6457513110645907,0.0,37.86819245752297,38.961519477556315,46.357307945997036,1.0,2.449489742783178,1.0,1.4142135623730951,25.88435821108957,36.75595189897821
20,FV,84.0,11096,Pave,NA,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1632.0,1656.0,GasA,Ex,Y,SBrkr,1656,0,0,1656,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,0,146,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,64,0.0,2742336.0,2742336,2742336,4,49,0,9.0,682276.0,576.0,512,0.0,4541308416.0,4541308416,4541308416,8,343,0,27.0,563559976.0,13824.0,2.8284271247461903,0.0,40.69397989875161,40.69397989875161,40.69397989875161,1.4142135623730951,2.6457513110645907,0.0,1.7320508075688772,28.74021572639983,4.898979485566356
190,RM,33.0,4456,Pave,NA,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Gd,Y,SBrkr,736,716,0,1452,0.0,0.0,2,0,2,3,TA,8,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,N,0,0,102,0,0,0,NA,NA,NA,0,6,2009,New,Partial,16,0.0,541696.0,541696,2108304,4,64,0,0.0,0.0,0.0,64,0.0,398688256.0,398688256,3061257408,8,512,0,0.0,0.0,0.0,2.0,0.0,27.129319932501073,27.129319932501073,38.1051177665153,1.4142135623730951,2.8284271247461903,0.0,0.0,0.0,0.0
20,RL,66.0,7742,Pave,NA,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,0,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,1,2007,WD,Normal,25,0.0,912025.0,912025,912025,1,36,0,1.0,148996.0,582169.0,125,0.0,870983875.0,870983875,870983875,1,216,0,1.0,57512456.0,444194947.0,2.23606797749979,0.0,30.903074280724887,30.903074280724887,30.903074280724887,1.0,2.449489742783178,0.0,1.0,19.6468827043885,27.622454633866266
60,RL,60.0,13869,Pave,NA,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182.0,Unf,0.0,612.0,794.0,GasA,Gd,Y,SBrkr,794,676,0,1470,0.0,1.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1997.0,Fin,2.0,388.0,TA,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,36,0.0,630436.0,630436,2160900,4,36,0,4.0,150544.0,33124.0,216,0.0,500566184.0,500566184,3176523000,8,216,0,8.0,58411072.0,6028568.0,2.449489742783178,0.0,28.178005607210743,28.178005607210743,38.34057902536163,1.4142135623730951,2.449489742783178,0.0,1.4142135623730951,19.697715603592208,13.490737563232042
50,RM,52.0,6240,Pave,NA,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,816,0,360,1176,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,112,0,0,0,0,0,NA,MnPrv,Shed,400,9,2006,WD,Normal,36,0.0,665856.0,665856,1382976,1,36,1,4.0,278784.0,0.0,216,0.0,543338496.0,543338496,1626379776,1,216,1,8.0,147197952.0,0.0,2.449489742783178,0.0,28.5657137141714,28.5657137141714,34.292856398964496,1.0,2.449489742783178,1.0,1.4142135623730951,22.978250586152114,0.0
90,RM,110.0,8472,Grvl,NA,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104.0,GLQ,712.0,0.0,816.0,GasA,TA,N,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,CarPort,1963.0,Unf,2.0,516.0,TA,TA,Y,106,0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,25,0.0,665856.0,665856,665856,1,25,0,4.0,266256.0,10816.0,125,0.0,543338496.0,543338496,543338496,1,125,0,8.0,137388096.0,1124864.0,2.23606797749979,0.0,28.5657137141714,28.5657137141714,28.5657137141714,1.0,2.23606797749979,0.0,1.4142135623730951,22.715633383201094,10.198039027185569
20,RL,68.0,50271,Pave,NA,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857,72,0,0,0,0,NA,NA,NA,0,11,2006,WD,Normal,81,0.0,3392964.0,3392964,3392964,0,25,1,9.0,799236.0,3276100.0,729,0.0,6249839688.0,6249839688,6249839688,0,125,1,27.0,714516984.0,5929741000.0,3.0,0.0,42.91852746774987,42.91852746774987,42.91852746774987,0.0,2.23606797749979,1.0,1.7320508075688772,29.899832775452108,42.5440947723653
80,RL,60.0,7134,Pave,NA,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,NA,MnPrv,NA,0,2,2007,WD,Normal,25,0.0,147456.0,1849600,1849600,1,36,1,4.0,327184.0,147456.0,125,0.0,56623104.0,2515456000,2515456000,1,216,1,8.0,187149248.0,56623104.0,2.23606797749979,0.0,19.595917942265423,36.87817782917155,36.87817782917155,1.0,2.449489742783178,1.0,1.4142135623730951,23.916521486202797,19.595917942265423
20,RL,100.0,10175,Pave,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,1425.0,GasA,Gd,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2.0,576.0,TA,TA,Y,0,0,0,407,0,0,NA,NA,NA,0,7,2008,WD,Normal,36,73984.0,2030625.0,2030625,2030625,4,49,1,4.0,331776.0,240100.0,216,20123648.0,2893640625.0,2893640625,2893640625,8,343,1,8.0,191102976.0,117649000.0,2.449489742783178,16.492422502470642,37.749172176353746,37.749172176353746,37.749172176353746,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,24.0,22.135943621178654
160,FV,24.0,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,321.0,970.0,GasA,Ex,Y,SBrkr,983,756,0,1739,1.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1999.0,Fin,2.0,480.0,TA,TA,Y,115,0,0,0,0,0,NA,NA,NA,0,8,2009,WD,Abnorml,64,207936.0,940900.0,966289,3024121,4,49,0,4.0,230400.0,421201.0,512,94818816.0,912673000.0,949862087,5258946419,8,343,0,8.0,110592000.0,273359449.0,2.8284271247461903,21.354156504062622,31.144823004794873,31.352830813181765,41.701318923986086,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,21.908902300206645,25.475478405713993
60,RL,89.0,11645,Pave,NA,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860,860,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2004.0,RFn,2.0,565.0,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,49,0.0,739600.0,739600,2958400,4,49,0,4.0,319225.0,0.0,343,0.0,636056000.0,636056000,5088448000,8,343,0,8.0,180362125.0,0.0,2.6457513110645907,0.0,29.32575659723036,29.32575659723036,41.47288270665544,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,23.769728648009426,0.0
